# WFCD warframe-drop-data relics.json — relic reward table.
# reward_name resolves to a catalog slug at runtime (normalize_name); Forma/Kuva/etc. stay unpriced.
# tier	relic_name	refinement	reward_name	chance
Lith	D2	Radiant	Wukong Prime Neuroptics Blueprint	16.67
Lith	D3	Exceptional	Burston Prime Stock	23.33
Lith	D3	Exceptional	Corinth Prime Receiver	13
Lith	D3	Exceptional	Dethcube Prime Blueprint	4
Lith	D3	Exceptional	Ivara Prime Neuroptics Blueprint	23.33
Lith	D3	Exceptional	Ninkondi Prime Chain	13
Lith	D3	Exceptional	Stradavar Prime Receiver	23.33
Lith	D3	Flawless	Burston Prime Stock	20
Lith	D3	Flawless	Corinth Prime Receiver	17
Lith	D3	Flawless	Dethcube Prime Blueprint	6
Lith	D3	Flawless	Ivara Prime Neuroptics Blueprint	20
Lith	D3	Flawless	Ninkondi Prime Chain	17
Lith	D3	Flawless	Stradavar Prime Receiver	20
Lith	D3	Intact	Burston Prime Stock	25.33
Lith	D3	Intact	Corinth Prime Receiver	11
Lith	D3	Intact	Dethcube Prime Blueprint	2
Lith	D3	Intact	Ivara Prime Neuroptics Blueprint	25.33
Lith	D3	Intact	Ninkondi Prime Chain	11
Lith	D3	Intact	Stradavar Prime Receiver	25.33
Lith	D3	Radiant	Burston Prime Stock	16.67
Lith	D3	Radiant	Corinth Prime Receiver	20
Lith	D3	Radiant	Dethcube Prime Blueprint	10
Lith	D3	Radiant	Ivara Prime Neuroptics Blueprint	16.67
Lith	D3	Radiant	Ninkondi Prime Chain	20
Lith	D3	Radiant	Stradavar Prime Receiver	16.67
Lith	D4	Exceptional	Bronco Prime Blueprint	23.33
Lith	D4	Exceptional	Dethcube Prime Blueprint	4
Lith	D4	Exceptional	Forma Blueprint	23.33
Lith	D4	Exceptional	Ninkondi Prime Chain	13
Lith	D4	Exceptional	Orthos Prime Handle	23.33
Lith	D4	Exceptional	Zakti Prime Barrel	13
Lith	D4	Flawless	Bronco Prime Blueprint	20
Lith	D4	Flawless	Dethcube Prime Blueprint	6
Lith	D4	Flawless	Forma Blueprint	20
Lith	D4	Flawless	Ninkondi Prime Chain	17
Lith	D4	Flawless	Orthos Prime Handle	20
Lith	D4	Flawless	Zakti Prime Barrel	17
Lith	D4	Intact	Bronco Prime Blueprint	25.33
Lith	D4	Intact	Dethcube Prime Blueprint	2
Lith	D4	Intact	Forma Blueprint	25.33
Lith	D4	Intact	Ninkondi Prime Chain	11
Lith	D4	Intact	Orthos Prime Handle	25.33
Lith	D4	Intact	Zakti Prime Barrel	11
Lith	D4	Radiant	Bronco Prime Blueprint	16.67
Lith	D4	Radiant	Dethcube Prime Blueprint	10
Lith	D4	Radiant	Forma Blueprint	16.67
Lith	D4	Radiant	Ninkondi Prime Chain	20
Lith	D4	Radiant	Orthos Prime Handle	16.67
Lith	D4	Radiant	Zakti Prime Barrel	20
Lith	D5	Exceptional	Destreza Prime Blade	4
Lith	D5	Exceptional	Fang Prime Blade	23.33
Lith	D5	Exceptional	Forma Blueprint	23.33
Lith	D5	Exceptional	Mesa Prime Systems Blueprint	13
Lith	D5	Exceptional	Pyrana Prime Receiver	13
Lith	D5	Exceptional	Redeemer Prime Blade	23.33
Lith	D5	Flawless	Destreza Prime Blade	6
Lith	D5	Flawless	Fang Prime Blade	20
Lith	D5	Flawless	Forma Blueprint	20
Lith	D5	Flawless	Mesa Prime Systems Blueprint	17
Lith	D5	Flawless	Pyrana Prime Receiver	17
Lith	D5	Flawless	Redeemer Prime Blade	20
Lith	D5	Intact	Destreza Prime Blade	2
Lith	D5	Intact	Fang Prime Blade	25.33
Lith	D5	Intact	Forma Blueprint	25.33
Lith	D5	Intact	Mesa Prime Systems Blueprint	11
Lith	D5	Intact	Pyrana Prime Receiver	11
Lith	D5	Intact	Redeemer Prime Blade	25.33
Lith	D5	Radiant	Destreza Prime Blade	10
Lith	D5	Radiant	Fang Prime Blade	16.67
Lith	D5	Radiant	Forma Blueprint	16.67
Lith	D5	Radiant	Mesa Prime Systems Blueprint	20
Lith	D5	Radiant	Pyrana Prime Receiver	20
Lith	D5	Radiant	Redeemer Prime Blade	16.67
Lith	D6	Exceptional	Burston Prime Blueprint	23.33
Lith	D6	Exceptional	Corvas Prime Receiver	23.33
Lith	D6	Exceptional	Dual Keres Prime Blueprint	4
Lith	D6	Exceptional	Forma Blueprint	23.33
Lith	D6	Exceptional	Lex Prime Blueprint	13
Lith	D6	Exceptional	Nagantaka Prime Stock	13
Lith	D6	Flawless	Burston Prime Blueprint	20
Lith	D6	Flawless	Corvas Prime Receiver	20
Lith	D6	Flawless	Dual Keres Prime Blueprint	6
Lith	D6	Flawless	Forma Blueprint	20
Lith	D6	Flawless	Lex Prime Blueprint	17
Lith	D6	Flawless	Nagantaka Prime Stock	17
Lith	D6	Intact	Burston Prime Blueprint	25.33
Lith	D6	Intact	Corvas Prime Receiver	25.33
Lith	D6	Intact	Dual Keres Prime Blueprint	2
Lith	D6	Intact	Forma Blueprint	25.33
Lith	D6	Intact	Lex Prime Blueprint	11
Lith	D6	Intact	Nagantaka Prime Stock	11
Lith	D6	Radiant	Burston Prime Blueprint	16.67
Lith	D6	Radiant	Corvas Prime Receiver	16.67
Lith	D6	Radiant	Dual Keres Prime Blueprint	10
Lith	D6	Radiant	Forma Blueprint	16.67
Lith	D6	Radiant	Lex Prime Blueprint	20
Lith	D6	Radiant	Nagantaka Prime Stock	20
Lith	D7	Exceptional	Daikyu Prime Grip	4
Lith	D7	Exceptional	Epitaph Prime Blueprint	23.33
Lith	D7	Exceptional	Kestrel Prime Blade	23.33
Lith	D7	Exceptional	Protea Prime Neuroptics Blueprint	13
Lith	D7	Exceptional	Sevagoth Prime Systems Blueprint	23.33
Lith	D7	Exceptional	Velox Prime Blueprint	13
Lith	D7	Flawless	Daikyu Prime Grip	6
Lith	D7	Flawless	Epitaph Prime Blueprint	20
Lith	D7	Flawless	Kestrel Prime Blade	20
Lith	D7	Flawless	Protea Prime Neuroptics Blueprint	17
Lith	D7	Flawless	Sevagoth Prime Systems Blueprint	20
Lith	D7	Flawless	Velox Prime Blueprint	17
Lith	D7	Intact	Daikyu Prime Grip	2
Lith	D7	Intact	Epitaph Prime Blueprint	25.33
Lith	D7	Intact	Kestrel Prime Blade	25.33
Lith	D7	Intact	Protea Prime Neuroptics Blueprint	11
Lith	D7	Intact	Sevagoth Prime Systems Blueprint	25.33
Lith	D7	Intact	Velox Prime Blueprint	11
Lith	D7	Radiant	Daikyu Prime Grip	10
Lith	D7	Radiant	Epitaph Prime Blueprint	16.67
Lith	D7	Radiant	Kestrel Prime Blade	16.67
Lith	D7	Radiant	Protea Prime Neuroptics Blueprint	20
Lith	D7	Radiant	Sevagoth Prime Systems Blueprint	16.67
Lith	D7	Radiant	Velox Prime Blueprint	20
Lith	E1	Exceptional	Ankyros Prime Blueprint	23.33
Lith	E1	Exceptional	Boltor Prime Barrel	23.33
Lith	E1	Exceptional	Burston Prime Barrel	13
Lith	E1	Exceptional	Ember Prime Blueprint	4
Lith	E1	Exceptional	Forma Blueprint	23.33
Lith	E1	Exceptional	Rhino Prime Chassis Blueprint	13
Lith	E1	Flawless	Ankyros Prime Blueprint	20
Lith	E1	Flawless	Boltor Prime Barrel	20
Lith	E1	Flawless	Burston Prime Barrel	17
Lith	E1	Flawless	Ember Prime Blueprint	6
Lith	E1	Flawless	Forma Blueprint	20
Lith	E1	Flawless	Rhino Prime Chassis Blueprint	17
Lith	E1	Intact	Ankyros Prime Blueprint	25.33
Lith	E1	Intact	Boltor Prime Barrel	25.33
Lith	E1	Intact	Burston Prime Barrel	11
Lith	E1	Intact	Ember Prime Blueprint	2
Lith	E1	Intact	Forma Blueprint	25.33
Lith	E1	Intact	Rhino Prime Chassis Blueprint	11
Lith	E1	Radiant	Ankyros Prime Blueprint	16.67
Lith	E1	Radiant	Boltor Prime Barrel	16.67
Lith	E1	Radiant	Burston Prime Barrel	20
Lith	E1	Radiant	Ember Prime Blueprint	10
Lith	E1	Radiant	Forma Blueprint	16.67
Lith	E1	Radiant	Rhino Prime Chassis Blueprint	20
Lith	E2	Exceptional	2X Forma Blueprint	13
Lith	E2	Exceptional	Daikyu Prime Blueprint	23.33
Lith	E2	Exceptional	Dual Zoren Prime Handle	23.33
Lith	E2	Exceptional	Epitaph Prime Receiver	4
Lith	E2	Exceptional	Sevagoth Prime Systems Blueprint	23.33
Lith	E2	Exceptional	Venato Prime Blueprint	13
Lith	E2	Flawless	2X Forma Blueprint	17
Lith	E2	Flawless	Daikyu Prime Blueprint	20
Lith	E2	Flawless	Dual Zoren Prime Handle	20
Lith	E2	Flawless	Epitaph Prime Receiver	6
Lith	E2	Flawless	Sevagoth Prime Systems Blueprint	20
Lith	E2	Flawless	Venato Prime Blueprint	17
Lith	E2	Intact	2X Forma Blueprint	11
Lith	E2	Intact	Daikyu Prime Blueprint	25.33
Lith	E2	Intact	Dual Zoren Prime Handle	25.33
Lith	E2	Intact	Epitaph Prime Receiver	2
Lith	E2	Intact	Sevagoth Prime Systems Blueprint	25.33
Lith	E2	Intact	Venato Prime Blueprint	11
Lith	E2	Radiant	2X Forma Blueprint	20
Lith	E2	Radiant	Daikyu Prime Blueprint	16.67
Lith	E2	Radiant	Dual Zoren Prime Handle	16.67
Lith	E2	Radiant	Epitaph Prime Receiver	10
Lith	E2	Radiant	Sevagoth Prime Systems Blueprint	16.67
Lith	E2	Radiant	Venato Prime Blueprint	20
Lith	F1	Exceptional	Fang Prime Blade	23.33
Lith	F1	Exceptional	Forma Blueprint	23.33
Lith	F1	Exceptional	Fragor Prime Blueprint	4
Lith	F1	Exceptional	Odonata Prime Blueprint	13
Lith	F1	Exceptional	Paris Prime Blueprint	23.33
Lith	F1	Exceptional	Scindo Prime Blueprint	13
Lith	F1	Flawless	Fang Prime Blade	20
Lith	F1	Flawless	Forma Blueprint	20
Lith	F1	Flawless	Fragor Prime Blueprint	6
Lith	F1	Flawless	Odonata Prime Blueprint	17
Lith	F1	Flawless	Paris Prime Blueprint	20
Lith	F1	Flawless	Scindo Prime Blueprint	17
Lith	F1	Intact	Fang Prime Blade	25.33
Lith	F1	Intact	Forma Blueprint	25.33
Lith	F1	Intact	Fragor Prime Blueprint	2
Lith	F1	Intact	Odonata Prime Blueprint	11
Lith	F1	Intact	Paris Prime Blueprint	25.33
Lith	F1	Intact	Scindo Prime Blueprint	11
Lith	F1	Radiant	Fang Prime Blade	16.67
Lith	F1	Radiant	Forma Blueprint	16.67
Lith	F1	Radiant	Fragor Prime Blueprint	10
Lith	F1	Radiant	Odonata Prime Blueprint	20
Lith	F1	Radiant	Paris Prime Blueprint	16.67
Lith	F1	Radiant	Scindo Prime Blueprint	20
Lith	F2	Exceptional	Burston Prime Barrel	13
Lith	F2	Exceptional	Fang Prime Handle	13
Lith	F2	Exceptional	Hikou Prime Stars	23.33
Lith	F2	Exceptional	Odonata Prime Systems Blueprint	23.33
Lith	F2	Exceptional	Paris Prime Upper Limb	23.33
Lith	F2	Exceptional	Vauban Prime Blueprint	4
Lith	F2	Flawless	Burston Prime Barrel	17
Lith	F2	Flawless	Fang Prime Handle	17
Lith	F2	Flawless	Hikou Prime Stars	20
Lith	F2	Flawless	Odonata Prime Systems Blueprint	20
Lith	F2	Flawless	Paris Prime Upper Limb	20
Lith	F2	Flawless	Vauban Prime Blueprint	6
Lith	F2	Intact	Burston Prime Barrel	11
Lith	F2	Intact	Fang Prime Handle	11
Lith	F2	Intact	Hikou Prime Stars	25.33
Lith	F2	Intact	Odonata Prime Systems Blueprint	25.33
Lith	F2	Intact	Paris Prime Upper Limb	25.33
Lith	F2	Intact	Vauban Prime Blueprint	2
Lith	F2	Radiant	Burston Prime Barrel	20
Lith	F2	Radiant	Fang Prime Handle	20
Lith	F2	Radiant	Hikou Prime Stars	16.67
Lith	F2	Radiant	Odonata Prime Systems Blueprint	16.67
Lith	F2	Radiant	Paris Prime Upper Limb	16.67
Lith	F2	Radiant	Vauban Prime Blueprint	10
Lith	F3	Exceptional	Burston Prime Barrel	13
Lith	F3	Exceptional	Fang Prime Handle	23.33
Lith	F3	Exceptional	Forma Blueprint	23.33
Lith	F3	Exceptional	Fulmin Prime Receiver	4
Lith	F3	Exceptional	Larkspur Prime Stock	13
Lith	F3	Exceptional	Shade Prime Cerebrum	23.33
Lith	F3	Flawless	Burston Prime Barrel	17
Lith	F3	Flawless	Fang Prime Handle	20
Lith	F3	Flawless	Forma Blueprint	20
Lith	F3	Flawless	Fulmin Prime Receiver	6
Lith	F3	Flawless	Larkspur Prime Stock	17
Lith	F3	Flawless	Shade Prime Cerebrum	20
Lith	F3	Intact	Burston Prime Barrel	11
Lith	F3	Intact	Fang Prime Handle	25.33
Lith	F3	Intact	Forma Blueprint	25.33
Lith	F3	Intact	Fulmin Prime Receiver	2
Lith	F3	Intact	Larkspur Prime Stock	11
Lith	F3	Intact	Shade Prime Cerebrum	25.33
Lith	F3	Radiant	Burston Prime Barrel	20
Lith	F3	Radiant	Fang Prime Handle	16.67
Lith	F3	Radiant	Forma Blueprint	16.67
Lith	F3	Radiant	Fulmin Prime Receiver	10
Lith	F3	Radiant	Larkspur Prime Stock	20
Lith	F3	Radiant	Shade Prime Cerebrum	16.67
Lith	G1	Exceptional	2X Forma Blueprint	13
Lith	G1	Exceptional	Ember Prime Systems Blueprint	13
Lith	G1	Exceptional	Frost Prime Chassis Blueprint	23.33
Lith	G1	Exceptional	Glaive Prime Blueprint	4
Lith	G1	Exceptional	Latron Prime Blueprint	23.33
Lith	G1	Exceptional	Reaper Prime Handle	23.33
Lith	G1	Flawless	2X Forma Blueprint	17
Lith	G1	Flawless	Ember Prime Systems Blueprint	17
Lith	G1	Flawless	Frost Prime Chassis Blueprint	20
Lith	G1	Flawless	Glaive Prime Blueprint	6
Lith	G1	Flawless	Latron Prime Blueprint	20
Lith	G1	Flawless	Reaper Prime Handle	20
Lith	G1	Intact	2X Forma Blueprint	11
Lith	G1	Intact	Ember Prime Systems Blueprint	11
Lith	G1	Intact	Frost Prime Chassis Blueprint	25.33
Lith	G1	Intact	Glaive Prime Blueprint	2
Lith	G1	Intact	Latron Prime Blueprint	25.33
Lith	G1	Intact	Reaper Prime Handle	25.33
Lith	G1	Radiant	2X Forma Blueprint	20
Lith	G1	Radiant	Ember Prime Systems Blueprint	20
Lith	G1	Radiant	Frost Prime Chassis Blueprint	16.67
Lith	G1	Radiant	Glaive Prime Blueprint	10
Lith	G1	Radiant	Latron Prime Blueprint	16.67
Lith	G1	Radiant	Reaper Prime Handle	16.67
Lith	G10	Exceptional	Burston Prime Receiver	23.33
Lith	G10	Exceptional	Cobra & Crane Prime Blueprint	13
Lith	G10	Exceptional	Forma Blueprint	23.33
Lith	G10	Exceptional	Fulmin Prime Barrel	23.33
Lith	G10	Exceptional	Gunsen Prime Blade	4
Lith	G10	Exceptional	Hildryn Prime Neuroptics Blueprint	13
Lith	G10	Flawless	Burston Prime Receiver	20
Lith	G10	Flawless	Cobra & Crane Prime Blueprint	17
Lith	G10	Flawless	Forma Blueprint	20
Lith	G10	Flawless	Fulmin Prime Barrel	20
Lith	G10	Flawless	Gunsen Prime Blade	6
Lith	G10	Flawless	Hildryn Prime Neuroptics Blueprint	17
Lith	G10	Intact	Burston Prime Receiver	25.33
Lith	G10	Intact	Cobra & Crane Prime Blueprint	11
Lith	G10	Intact	Forma Blueprint	25.33
Lith	G10	Intact	Fulmin Prime Barrel	25.33
Lith	G10	Intact	Gunsen Prime Blade	2
Lith	G10	Intact	Hildryn Prime Neuroptics Blueprint	11
Lith	G10	Radiant	Burston Prime Receiver	16.67
Lith	G10	Radiant	Cobra & Crane Prime Blueprint	20
Lith	G10	Radiant	Forma Blueprint	16.67
Lith	G10	Radiant	Fulmin Prime Barrel	16.67
Lith	G10	Radiant	Gunsen Prime Blade	10
Lith	G10	Radiant	Hildryn Prime Neuroptics Blueprint	20
Lith	G11	Exceptional	Corinth Prime Receiver	13
Lith	G11	Exceptional	Fang Prime Handle	13
Lith	G11	Exceptional	Forma Blueprint	23.33
Lith	G11	Exceptional	Gara Prime Blueprint	4
Lith	G11	Exceptional	Titania Prime Chassis Blueprint	23.33
Lith	G11	Exceptional	Vasto Prime Receiver	23.33
Lith	G11	Flawless	Corinth Prime Receiver	17
Lith	G11	Flawless	Fang Prime Handle	17
Lith	G11	Flawless	Forma Blueprint	20
Lith	G11	Flawless	Gara Prime Blueprint	6
Lith	G11	Flawless	Titania Prime Chassis Blueprint	20
Lith	G11	Flawless	Vasto Prime Receiver	20
Lith	G11	Intact	Corinth Prime Receiver	11
Lith	G11	Intact	Fang Prime Handle	11
Lith	G11	Intact	Forma Blueprint	25.33
Lith	G11	Intact	Gara Prime Blueprint	2
Lith	G11	Intact	Titania Prime Chassis Blueprint	25.33
Lith	G11	Intact	Vasto Prime Receiver	25.33
Lith	G11	Radiant	Corinth Prime Receiver	20
Lith	G11	Radiant	Fang Prime Handle	20
Lith	G11	Radiant	Forma Blueprint	16.67
Lith	G11	Radiant	Gara Prime Blueprint	10
Lith	G11	Radiant	Titania Prime Chassis Blueprint	16.67
Lith	G11	Radiant	Vasto Prime Receiver	16.67
Lith	G12	Exceptional	2X Forma Blueprint	13
Lith	G12	Exceptional	Burston Prime Blueprint	23.33
Lith	G12	Exceptional	Cobra & Crane Prime Hilt	23.33
Lith	G12	Exceptional	Gauss Prime Systems Blueprint	4
Lith	G12	Exceptional	Larkspur Prime Receiver	13
Lith	G12	Exceptional	Zylok Prime Barrel	23.33
Lith	G12	Flawless	2X Forma Blueprint	17
Lith	G12	Flawless	Burston Prime Blueprint	20
Lith	G12	Flawless	Cobra & Crane Prime Hilt	20
Lith	G12	Flawless	Gauss Prime Systems Blueprint	6
Lith	G12	Flawless	Larkspur Prime Receiver	17
Lith	G12	Flawless	Zylok Prime Barrel	20
Lith	G12	Intact	2X Forma Blueprint	11
Lith	G12	Intact	Burston Prime Blueprint	25.33
Lith	G12	Intact	Cobra & Crane Prime Hilt	25.33
Lith	G12	Intact	Gauss Prime Systems Blueprint	2
Lith	G12	Intact	Larkspur Prime Receiver	11
Lith	G12	Intact	Zylok Prime Barrel	25.33
Lith	G12	Radiant	2X Forma Blueprint	20
Lith	G12	Radiant	Burston Prime Blueprint	16.67
Lith	G12	Radiant	Cobra & Crane Prime Hilt	16.67
Lith	G12	Radiant	Gauss Prime Systems Blueprint	10
Lith	G12	Radiant	Larkspur Prime Receiver	20
Lith	G12	Radiant	Zylok Prime Barrel	16.67
Lith	G13	Exceptional	Braton Prime Blueprint	23.33
Lith	G13	Exceptional	Forma Blueprint	23.33
Lith	G13	Exceptional	Grendel Prime Chassis Blueprint	13
Lith	G13	Exceptional	Gunsen Prime Blade	4
Lith	G13	Exceptional	Masseter Prime Handle	23.33
Lith	G13	Exceptional	Wisp Prime Neuroptics Blueprint	13
Lith	G13	Flawless	Braton Prime Blueprint	20
Lith	G13	Flawless	Forma Blueprint	20
Lith	G13	Flawless	Grendel Prime Chassis Blueprint	17
Lith	G13	Flawless	Gunsen Prime Blade	6
Lith	G13	Flawless	Masseter Prime Handle	20
Lith	G13	Flawless	Wisp Prime Neuroptics Blueprint	17
Lith	G13	Intact	Braton Prime Blueprint	25.33
Lith	G13	Intact	Forma Blueprint	25.33
Lith	G13	Intact	Grendel Prime Chassis Blueprint	11
Lith	G13	Intact	Gunsen Prime Blade	2
Lith	G13	Intact	Masseter Prime Handle	25.33
Lith	G13	Intact	Wisp Prime Neuroptics Blueprint	11
Lith	G13	Radiant	Braton Prime Blueprint	16.67
Lith	G13	Radiant	Forma Blueprint	16.67
Lith	G13	Radiant	Grendel Prime Chassis Blueprint	20
Lith	G13	Radiant	Gunsen Prime Blade	10
Lith	G13	Radiant	Masseter Prime Handle	16.67
Lith	G13	Radiant	Wisp Prime Neuroptics Blueprint	20
Lith	G14	Exceptional	Fang Prime Handle	13
Lith	G14	Exceptional	Forma Blueprint	23.33
Lith	G14	Exceptional	Gyre Prime Neuroptics Blueprint	4
Lith	G14	Exceptional	Lavos Prime Chassis Blueprint	23.33
Lith	G14	Exceptional	Paris Prime Lower Limb	23.33
Lith	G14	Exceptional	Vadarya Prime Receiver	13
Lith	G14	Flawless	Fang Prime Handle	17
Lith	G14	Flawless	Forma Blueprint	20
Lith	G14	Flawless	Gyre Prime Neuroptics Blueprint	6
Lith	G14	Flawless	Lavos Prime Chassis Blueprint	20
Lith	G14	Flawless	Paris Prime Lower Limb	20
Lith	G14	Flawless	Vadarya Prime Receiver	17
Lith	G14	Intact	Fang Prime Handle	11
Lith	G14	Intact	Forma Blueprint	25.33
Lith	G14	Intact	Gyre Prime Neuroptics Blueprint	2
Lith	G14	Intact	Lavos Prime Chassis Blueprint	25.33
Lith	G14	Intact	Paris Prime Lower Limb	25.33
Lith	G14	Intact	Vadarya Prime Receiver	11
Lith	G14	Radiant	Fang Prime Handle	20
Lith	G14	Radiant	Forma Blueprint	16.67
Lith	G14	Radiant	Gyre Prime Neuroptics Blueprint	10
Lith	G14	Radiant	Lavos Prime Chassis Blueprint	16.67
Lith	G14	Radiant	Paris Prime Lower Limb	16.67
Lith	G14	Radiant	Vadarya Prime Receiver	20
Lith	G2	Exceptional	Bo Prime Blueprint	23.33
Lith	G2	Exceptional	Frost Prime Systems Blueprint	13
Lith	G2	Exceptional	Glaive Prime Blueprint	4
Lith	G2	Exceptional	Latron Prime Stock	23.33
Lith	G2	Exceptional	Loki Prime Chassis Blueprint	13
Lith	G2	Exceptional	Wyrm Prime Cerebrum	23.33
Lith	G2	Flawless	Bo Prime Blueprint	20
Lith	G2	Flawless	Frost Prime Systems Blueprint	17
Lith	G2	Flawless	Glaive Prime Blueprint	6
Lith	G2	Flawless	Latron Prime Stock	20
Lith	G2	Flawless	Loki Prime Chassis Blueprint	17
Lith	G2	Flawless	Wyrm Prime Cerebrum	20
Lith	G2	Intact	Bo Prime Blueprint	25.33
Lith	G2	Intact	Frost Prime Systems Blueprint	11
Lith	G2	Intact	Glaive Prime Blueprint	2
Lith	G2	Intact	Latron Prime Stock	25.33
Lith	G2	Intact	Loki Prime Chassis Blueprint	11
Lith	G2	Intact	Wyrm Prime Cerebrum	25.33
Lith	G2	Radiant	Bo Prime Blueprint	16.67
Lith	G2	Radiant	Frost Prime Systems Blueprint	20
Lith	G2	Radiant	Glaive Prime Blueprint	10
Lith	G2	Radiant	Latron Prime Stock	16.67
Lith	G2	Radiant	Loki Prime Chassis Blueprint	20
Lith	G2	Radiant	Wyrm Prime Cerebrum	16.67
Lith	G3	Exceptional	2X Forma Blueprint	13
Lith	G3	Exceptional	Guandao Prime Handle	4
Lith	G3	Exceptional	Octavia Prime Neuroptics Blueprint	23.33
Lith	G3	Exceptional	Panthera Prime Stock	13
Lith	G3	Exceptional	Paris Prime Upper Limb	23.33
Lith	G3	Exceptional	Zhuge Prime String	23.33
Lith	G3	Flawless	2X Forma Blueprint	17
Lith	G3	Flawless	Guandao Prime Handle	6
Lith	G3	Flawless	Octavia Prime Neuroptics Blueprint	20
Lith	G3	Flawless	Panthera Prime Stock	17
Lith	G3	Flawless	Paris Prime Upper Limb	20
Lith	G3	Flawless	Zhuge Prime String	20
Lith	G3	Intact	2X Forma Blueprint	11
Lith	G3	Intact	Guandao Prime Handle	2
Lith	G3	Intact	Octavia Prime Neuroptics Blueprint	25.33
Lith	G3	Intact	Panthera Prime Stock	11
Lith	G3	Intact	Paris Prime Upper Limb	25.33
Lith	G3	Intact	Zhuge Prime String	25.33
Lith	G3	Radiant	2X Forma Blueprint	20
Lith	G3	Radiant	Guandao Prime Handle	10
Lith	G3	Radiant	Octavia Prime Neuroptics Blueprint	16.67
Lith	G3	Radiant	Panthera Prime Stock	20
Lith	G3	Radiant	Paris Prime Upper Limb	16.67
Lith	G3	Radiant	Zhuge Prime String	16.67
Lith	G4	Exceptional	Fang Prime Blueprint	23.33
Lith	G4	Exceptional	Forma Blueprint	23.33
Lith	G4	Exceptional	Guandao Prime Handle	4
Lith	G4	Exceptional	Inaros Prime Blueprint	13
Lith	G4	Exceptional	Octavia Prime Neuroptics Blueprint	23.33
Lith	G4	Exceptional	Titania Prime Neuroptics Blueprint	13
Lith	G4	Flawless	Fang Prime Blueprint	20
Lith	G4	Flawless	Forma Blueprint	20
Lith	G4	Flawless	Guandao Prime Handle	6
Lith	G4	Flawless	Inaros Prime Blueprint	17
Lith	G4	Flawless	Octavia Prime Neuroptics Blueprint	20
Lith	G4	Flawless	Titania Prime Neuroptics Blueprint	17
Lith	G4	Intact	Fang Prime Blueprint	25.33
Lith	G4	Intact	Forma Blueprint	25.33
Lith	G4	Intact	Guandao Prime Handle	2
Lith	G4	Intact	Inaros Prime Blueprint	11
Lith	G4	Intact	Octavia Prime Neuroptics Blueprint	25.33
Lith	G4	Intact	Titania Prime Neuroptics Blueprint	11
Lith	G4	Radiant	Fang Prime Blueprint	16.67
Lith	G4	Radiant	Forma Blueprint	16.67
Lith	G4	Radiant	Guandao Prime Handle	10
Lith	G4	Radiant	Inaros Prime Blueprint	20
Lith	G4	Radiant	Octavia Prime Neuroptics Blueprint	16.67
Lith	G4	Radiant	Titania Prime Neuroptics Blueprint	20
Lith	G5	Exceptional	2X Forma Blueprint	13
Lith	G5	Exceptional	Garuda Prime Neuroptics Blueprint	4
Lith	G5	Exceptional	Lex Prime Receiver	23.33
Lith	G5	Exceptional	Octavia Prime Neuroptics Blueprint	23.33
Lith	G5	Exceptional	Strun Prime Stock	13
Lith	G5	Exceptional	Volnus Prime Blueprint	23.33
Lith	G5	Flawless	2X Forma Blueprint	17
Lith	G5	Flawless	Garuda Prime Neuroptics Blueprint	6
Lith	G5	Flawless	Lex Prime Receiver	20
Lith	G5	Flawless	Octavia Prime Neuroptics Blueprint	20
Lith	G5	Flawless	Strun Prime Stock	17
Lith	G5	Flawless	Volnus Prime Blueprint	20
Lith	G5	Intact	2X Forma Blueprint	11
Lith	G5	Intact	Garuda Prime Neuroptics Blueprint	2
Lith	G5	Intact	Lex Prime Receiver	25.33
Lith	G5	Intact	Octavia Prime Neuroptics Blueprint	25.33
Lith	G5	Intact	Strun Prime Stock	11
Lith	G5	Intact	Volnus Prime Blueprint	25.33
Lith	G5	Radiant	2X Forma Blueprint	20
Lith	G5	Radiant	Garuda Prime Neuroptics Blueprint	10
Lith	G5	Radiant	Lex Prime Receiver	16.67
Lith	G5	Radiant	Octavia Prime Neuroptics Blueprint	16.67
Lith	G5	Radiant	Strun Prime Stock	20
Lith	G5	Radiant	Volnus Prime Blueprint	16.67
Lith	G6	Exceptional	Afuris Prime Blueprint	23.33
Lith	G6	Exceptional	Burston Prime Stock	23.33
Lith	G6	Exceptional	Forma Blueprint	23.33
Lith	G6	Exceptional	Garuda Prime Neuroptics Blueprint	4
Lith	G6	Exceptional	Knell Prime Receiver	13
Lith	G6	Exceptional	Tatsu Prime Blade	13
Lith	G6	Flawless	Afuris Prime Blueprint	20
Lith	G6	Flawless	Burston Prime Stock	20
Lith	G6	Flawless	Forma Blueprint	20
Lith	G6	Flawless	Garuda Prime Neuroptics Blueprint	6
Lith	G6	Flawless	Knell Prime Receiver	17
Lith	G6	Flawless	Tatsu Prime Blade	17
Lith	G6	Intact	Afuris Prime Blueprint	25.33
Lith	G6	Intact	Burston Prime Stock	25.33
Lith	G6	Intact	Forma Blueprint	25.33
Lith	G6	Intact	Garuda Prime Neuroptics Blueprint	2
Lith	G6	Intact	Knell Prime Receiver	11
Lith	G6	Intact	Tatsu Prime Blade	11
Lith	G6	Radiant	Afuris Prime Blueprint	16.67
Lith	G6	Radiant	Burston Prime Stock	16.67
Lith	G6	Radiant	Forma Blueprint	16.67
Lith	G6	Radiant	Garuda Prime Neuroptics Blueprint	10
